subj	block	trial	run_index	voc_chan	gap_len	attn	hits	misses	false_alarms	corr_rej	press_times	targ_letters	mask_letters
96	3	6	27	10	long	maint	2	0	0	2	[0.4808470549684609, 1.791816171049398]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
96	3	7	85	20	short	switch	1	0	1	2	[0.898558204309003, 2.1297779962316703]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
96	3	8	11	10	short	maint	1	0	0	3	[1.587548128123208]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
96	3	9	97	10	short	switch	1	0	1	2	[0.8132792659949208, 2.1009830425165887]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
96	3	10	97	20	short	switch	1	0	1	2	[0.9273531580240846, 2.1198656508560663]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
96	3	11	141	20	long	switch	2	0	0	2	[0.9934627672646843, 2.4429589579749327]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
96	3	12	69	10	long	maint	1	0	1	2	[0.8177848775292866, 2.396796919800115]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
96	3	13	112	10	long	switch	1	0	1	2	[0.9563529122634553, 2.1521012533792088]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
96	3	14	40	20	short	maint	1	1	0	3	[2.1929384779225036]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
96	3	15	69	20	long	maint	1	0	1	2	[0.9145326452035718, 2.185688539362661]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
96	3	16	101	20	long	switch	1	0	1	2	[0.6949045629556814, 1.8785696731383634]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
96	3	17	37	20	long	maint	1	1	0	3	[1.9933398869501109]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
96	3	18	24	20	long	maint	2	0	0	2	[0.8968788400098306, 2.0701810436634718]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
96	3	19	56	20	short	maint	2	0	0	2	[0.6254771852215941, 2.1073318587695584]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
96	3	20	128	20	short	switch	1	0	1	2	[0.9007290898664699, 2.258474645695093]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
96	3	21	149	20	long	switch	1	1	0	3	[2.148660604571148]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
96	3	22	101	10	long	switch	1	0	1	2	[0.5199639551077251, 2.0007946260342426]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
96	3	23	56	10	short	maint	2	0	0	2	[0.8485459162775459, 2.048963709347096]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
96	3	24	40	10	short	maint	2	0	0	2	[0.6993692143851891, 2.0634635864667814]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
96	3	25	85	10	short	switch	1	0	1	2	[0.8931514704677643, 2.081731793233391]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
96	3	26	37	10	long	maint	1	1	0	3	[2.1117145899893504]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
96	3	27	128	10	short	switch	1	0	0	3	[2.142434668632752]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
96	3	28	149	10	long	switch	2	0	0	2	[0.7705578766281644, 2.4129352011141147]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
96	3	29	63	10	long	maint	2	0	0	2	[0.9049070205619727, 2.3915949864831654]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
96	3	30	145	10	long	switch	1	0	1	2	[0.8421561399197182, 2.3657082002129926]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
96	3	31	141	10	long	switch	1	1	1	2	[1.0596542967149998, 2.550479233226837]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
96	4	0	28	20	long	maint	1	0	0	3	[1.7213238305890064]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
96	4	1	6	20	short	maint	1	0	1	2	[0.8988039649381503, 2.1030720078643403]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
96	4	2	110	10	long	switch	0	1	0	4	[]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
96	4	3	94	10	short	switch	0	1	1	3	[0.5081674449086591]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
96	4	4	106	10	long	switch	1	0	1	2	[0.8031621200950276, 2.099098877693127]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
96	4	5	28	10	long	maint	1	0	0	3	[1.8601785860571804]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
96	4	6	158	20	long	switch	1	1	0	3	[2.4741295977717703]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
96	4	7	110	20	long	switch	1	0	0	3	[1.9187105758990746]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
96	4	8	119	20	long	switch	0	0	2	2	[1.1586958302613257, 1.9821168182190547]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
96	4	9	119	10	long	switch	0	0	1	3	[1.7656426640452199]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
96	4	10	137	20	short	switch	1	0	1	2	[0.4895305971983288, 2.5485131481936594]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
96	4	11	94	20	short	switch	1	0	0	3	[1.7679364299172606]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
96	4	12	62	20	long	maint	2	0	0	2	[0.9780617678381258, 2.371196854263947]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
96	4	13	137	10	short	switch	1	0	1	2	[1.3330220365364136, 2.5082084050135167]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
96	4	14	156	10	long	switch	1	0	0	3	[2.0018186286556894]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
96	4	15	144	10	long	switch	1	1	0	3	[2.4825264192676335]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
96	4	16	6	10	short	maint	1	0	1	2	[1.0606373392315884, 2.1400180224461374]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
96	4	17	15	10	short	maint	0	1	1	3	[1.0555992463340709]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
96	4	18	158	10	long	switch	1	1	0	3	[2.6058163348898176]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
96	4	19	79	10	long	maint	0	0	0	4	[]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
96	4	20	62	10	long	maint	1	1	0	3	[0.9372655033996886]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
96	4	21	156	20	long	switch	0	1	1	3	[0.5665355943311217]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
96	4	22	79	20	long	maint	0	0	1	3	[0.9038420578356683]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
96	4	23	106	20	long	switch	1	0	0	3	[0.8787744736626526]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
96	4	24	15	20	short	maint	0	1	1	3	[1.087589088228066]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
96	4	25	8	20	short	maint	1	1	0	3	[1.68282133202261]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
96	4	26	144	20	long	switch	1	1	0	3	[2.5057098386171868]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
96	4	27	75	20	long	maint	1	0	0	3	[1.9822806586384862]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
96	4	28	52	20	short	maint	1	0	1	2	[0.9760956828049481, 2.1976898500860162]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
96	4	29	8	10	short	maint	1	1	0	3	[1.6703694601458179]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
96	4	30	75	10	long	maint	1	0	0	3	[2.1301056770705333]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
96	4	31	52	10	short	maint	1	0	0	3	[2.036798558204309]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
96	5	0	61	20	long	maint	0	1	1	3	[2.45741787498976]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
96	5	1	64	20	long	maint	1	0	0	3	[0.8881133775702468]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
96	5	2	84	20	short	switch	2	0	0	2	[0.969623986237405, 2.2234537560416157]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
96	5	3	139	20	short	switch	0	0	1	3	[0.8535020889653477]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
96	5	4	92	10	short	switch	0	1	0	4	[]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
96	5	5	125	10	short	switch	1	0	1	2	[1.2824772671418039, 2.726361923486524]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
96	5	6	139	10	short	switch	0	0	0	4	[]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
96	5	7	61	10	long	maint	0	1	1	3	[1.9619644466289836]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
96	5	8	57	10	short	maint	0	1	1	3	[0.9285819611698205]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
96	5	9	64	10	long	maint	1	0	0	3	[1.14304907020562]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
96	5	10	50	10	short	maint	1	1	0	3	[2.06272630457934]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
96	5	11	120	10	short	switch	2	0	0	2	[0.9982141394281969, 2.3332268370607028]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
96	5	12	19	10	short	maint	0	0	1	3	[2.424404030474318]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
96	5	13	57	20	short	maint	1	0	1	2	[0.9095764725157696, 2.5690751208323093]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
96	5	14	125	20	short	switch	1	0	0	3	[0.8841402473990336]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
96	5	15	150	10	long	switch	0	1	1	3	[0.45410010649627264]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
96	5	16	87	20	short	switch	2	0	0	2	[0.8676333251413126, 1.7862455967887279]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
96	5	17	2	20	short	maint	2	0	0	2	[1.1369869746866552, 2.3234373719996726]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
96	5	18	36	20	long	maint	1	0	1	2	[0.7665847464569508, 1.7282051282051283]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
96	5	19	19	20	short	maint	0	0	1	3	[1.6917096747767677]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
96	5	20	150	20	long	switch	0	1	1	3	[2.656238223969854]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
96	5	21	30	20	long	maint	1	0	0	3	[1.2035881051855495, 1.9587285983452118]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
96	5	22	30	10	long	maint	1	0	0	3	[1.6033587285983453]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
96	5	23	87	10	short	switch	1	1	0	3	[0.5340542311788319]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
96	5	24	98	10	short	switch	0	1	1	3	[0.9364053411976734]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
96	5	25	98	20	short	switch	0	1	1	3	[0.8551404931596625]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
96	5	26	120	20	short	switch	1	1	0	3	[2.282108626198083]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
96	5	27	50	20	short	maint	1	1	1	2	[0.4738428770377654, 2.694904562955681]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
96	5	28	92	20	short	switch	1	0	1	2	[0.5210698779388876, 1.6671336118620466]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
96	5	29	84	10	short	switch	2	0	0	2	[0.9995248627836486, 2.21952158597526]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
96	5	30	36	10	long	maint	1	0	1	2	[0.556746129270091, 1.7788318178094538]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
96	5	31	2	10	short	maint	2	0	0	2	[0.8927828295240436, 2.1897845498484476]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
96	6	0	154	10	long	switch	0	1	1	3	[2.6972392889325794]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
96	6	1	21	10	long	maint	2	0	0	2	[0.9291144425329732, 2.020987957729172]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
96	6	2	20	10	long	maint	1	0	1	2	[0.5083312853280906, 1.905439501925125]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
96	6	3	146	10	long	switch	1	1	0	3	[1.280920783157205]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
96	6	4	78	10	long	maint	1	0	0	3	[2.5687064798885886]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
96	6	5	47	10	short	maint	1	0	1	2	[0.5354878348488572, 2.1573851069058736]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
96	6	6	91	10	short	switch	1	1	0	3	[1.9062587040222825]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
96	6	7	104	10	long	switch	0	1	1	3	[2.1817563692963056]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
96	6	8	65	10	long	maint	2	0	0	2	[0.9347669370033587, 2.5145162611616287]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
96	6	9	53	10	short	maint	0	2	0	4	[]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
96	6	10	138	20	short	switch	1	0	1	2	[1.011894814450725, 2.582550995330548]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
96	6	11	91	20	short	switch	0	2	1	3	[1.1096665847464569]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
96	6	12	3	10	short	maint	1	1	0	3	[1.0222577209797659]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
96	6	13	155	10	long	switch	1	1	0	3	[0.8513312034078808]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
96	6	14	154	20	long	switch	0	1	1	3	[0.9936675677889735]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
96	6	15	47	20	short	maint	1	0	1	2	[0.7004751372163516, 2.159515032358483]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
96	6	16	155	20	long	switch	1	1	0	3	[2.09750143360367]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
96	6	17	138	10	short	switch	1	0	1	2	[0.8749242238060129, 2.5889817317932335]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
96	6	18	116	20	long	switch	0	1	0	4	[]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
96	6	19	116	10	long	switch	0	1	2	2	[0.9453346440566888, 2.489858278037192]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
96	6	20	13	10	short	maint	0	1	1	3	[0.8836896862455967]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
96	6	21	100	10	long	switch	2	0	0	2	[0.5083312853280906, 2.2384451544195954]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
96	6	22	53	20	short	maint	2	0	0	2	[0.6362087326943557, 2.0787417055787665]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
96	6	23	65	20	long	maint	2	0	0	2	[0.9777340869992628, 2.560514458917015]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
96	6	24	78	20	long	maint	1	0	1	2	[0.9717129515851561, 2.6501761284508887]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
96	6	25	21	20	long	maint	2	0	0	2	[0.7048988285410012, 2.1098304251658884]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
96	6	26	146	20	long	switch	2	0	0	2	[0.8985172442041454, 2.2470467764397477]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
96	6	27	104	20	long	switch	1	0	0	3	[0.8401900548865404]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
96	6	28	100	20	long	switch	2	0	0	2	[0.827656262800033, 2.4357090194150897]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
96	6	29	20	20	long	maint	1	0	0	3	[0.7669943475055296]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
96	6	30	3	20	short	maint	2	0	0	2	[1.021643319406898, 2.3538297698042108]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
96	6	31	13	20	short	maint	0	1	1	3	[0.8052510854427788]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
96	7	0	136	20	short	switch	1	0	0	3	[2.0410584091095276]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
96	7	1	133	20	short	switch	1	0	1	2	[0.3446956664209062, 2.456189071844024]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
96	7	2	126	20	short	switch	1	0	0	3	[0.8959367575980997]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
96	7	3	55	20	short	maint	1	0	1	2	[1.0016138281314002, 2.1530433357909398]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
96	7	4	132	20	short	switch	2	0	0	2	[0.7818219054640783, 2.328557385106906]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
96	7	5	107	10	long	switch	2	0	0	2	[0.394871794871795, 2.0229130826574915]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
96	7	6	35	10	long	maint	2	0	0	2	[0.4631113295650038, 1.7717047595641846]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
96	7	7	108	10	long	switch	0	1	1	3	[0.5061194396657656]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
96	7	8	103	20	long	switch	2	0	0	2	[0.8806586384861146, 2.2197263864995493]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
96	7	9	5	20	short	maint	2	0	0	2	[1.233898582780372, 2.1771278774473664]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
96	7	10	35	20	long	maint	2	0	0	2	[0.7617514540837225, 2.029343819120177]	['O' 'G' 'O' 'V']	['G' 'P' 'V' 'E']
96	7	11	66	20	long	maint	1	0	0	3	[1.0562136479069388]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
96	7	12	132	10	short	switch	1	1	0	3	[0.5912345375604162]	['O' 'E' 'O' 'V']	['E' 'D' 'V' 'P']
96	7	13	17	20	short	maint	2	0	0	2	[0.8450643073646269, 2.1418202670598836]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
96	7	14	109	20	long	switch	2	0	0	2	[0.46819038256737944, 1.724805439501925]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
96	7	15	41	20	short	maint	1	0	0	3	[0.520660276890309]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
96	7	16	108	20	long	switch	0	1	1	3	[0.6675432129106253]	['G' 'D' 'O' 'V']	['O' 'G' 'D' 'P']
96	7	17	66	10	long	maint	1	0	0	3	[0.7668305070860981]	['E' 'O' 'D' 'G']	['G' 'P' 'O' 'D']
96	7	18	9	20	short	maint	0	1	1	3	[0.6575899074301632]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
96	7	19	107	20	long	switch	2	0	0	2	[0.5968051118210864, 1.8935610715163431]	['O' 'P' 'O' 'V']	['P' 'E' 'V' 'D']
96	7	20	58	20	short	maint	2	0	0	2	[0.4273121979192267, 2.631088719587122]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
96	7	21	58	10	short	maint	2	0	0	2	[0.9047841402473993, 2.5469566642090604]	['O' 'P' 'V' 'O']	['V' 'D' 'P' 'E']
96	7	22	126	10	short	switch	1	0	0	3	[0.8743098222331449]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
96	7	23	41	10	short	maint	1	0	0	3	[0.5935692635373147]	['O' 'V' 'G' 'E']	['E' 'D' 'O' 'G']
96	7	24	136	10	short	switch	0	1	0	4	[]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
96	7	25	133	10	short	switch	0	1	0	4	[]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
96	7	26	5	10	short	maint	2	0	0	2	[0.9859670680756945, 2.372548537724257]	['P' 'O' 'E' 'O']	['E' 'D' 'V' 'P']
96	7	27	55	10	short	maint	1	0	0	3	[2.054902924551487]	['V' 'G' 'O' 'E']	['P' 'O' 'V' 'G']
96	7	28	109	10	long	switch	2	0	0	2	[0.46073564348324747, 1.896387318751536]	['O' 'E' 'O' 'P']	['V' 'G' 'P' 'E']
96	7	29	103	10	long	switch	2	0	0	2	[0.9126075202752522, 2.328147784058327]	['D' 'O' 'P' 'O']	['V' 'D' 'G' 'E']
96	7	30	9	10	short	maint	0	1	2	2	[1.040525927746375, 2.518202670598837]	['D' 'V' 'O' 'G']	['O' 'D' 'P' 'V']
96	7	31	17	10	short	maint	1	1	1	2	[1.0489227492422382, 2.233284181207504]	['O' 'D' 'V' 'O']	['V' 'P' 'E' 'D']
96	8	0	59	10	short	maint	0	0	1	3	[2.395527156549521]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
96	8	1	135	10	short	switch	1	1	0	3	[0.5043171950520193]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
96	8	2	157	10	long	switch	0	1	1	3	[0.5111575325632836]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
96	8	3	12	10	short	maint	1	1	0	3	[0.8693946096502008]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
96	8	4	70	10	long	maint	1	1	0	3	[2.1624231998033916]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
96	8	5	18	10	short	maint	1	0	1	2	[0.8564102564102565, 2.198181371344311]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
96	8	6	59	20	short	maint	0	0	2	2	[0.3869664946342264, 2.4273941181289427]	['E' 'G' 'D' 'P']	['O' 'P' 'G' 'O']
96	8	7	135	20	short	switch	1	1	0	3	[0.5568280494798068]	['O' 'V' 'O' 'G']	['G' 'P' 'E' 'D']
96	8	8	72	20	long	maint	1	0	1	2	[0.5783321045301877, 2.1685672155320717]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
96	8	9	44	20	short	maint	2	0	0	2	[1.071041205865487, 2.6413697059064476]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
96	8	10	142	20	long	switch	1	0	0	3	[1.0141885803227657]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
96	8	11	44	10	short	maint	2	0	0	2	[1.0023511100188416, 2.788662242975342]	['D' 'O' 'G' 'O']	['V' 'D' 'P' 'G']
96	8	12	72	10	long	maint	1	0	1	2	[0.5529368395183092, 2.133423445564021]	['D' 'P' 'O' 'E']	['O' 'E' 'P' 'G']
96	8	13	131	10	short	switch	1	0	1	2	[0.8292946669943477, 2.374842303596297]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
96	8	14	83	10	short	switch	1	0	0	3	[0.8680838862947491]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
96	8	15	25	10	long	maint	0	1	1	3	[2.1406324240190058]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
96	8	16	38	10	long	maint	1	0	0	3	[2.133669206193168]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
96	8	17	18	20	short	maint	1	0	1	2	[1.0263127713606948, 2.6130253133448025]	['V' 'D' 'P' 'O']	['E' 'O' 'V' 'G']
96	8	18	142	10	long	switch	0	1	1	3	[2.598197755386254]	['G' 'O' 'E' 'V']	['D' 'E' 'V' 'O']
96	8	19	115	10	long	switch	2	0	0	2	[0.3841402473990334, 1.905808142868846]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
96	8	20	96	10	short	switch	0	1	1	3	[0.9187515360039322]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
96	8	21	96	20	short	switch	0	1	1	3	[0.32532153682313436]	['E' 'D' 'O' 'V']	['O' 'E' 'P' 'G']
96	8	22	70	20	long	maint	2	0	0	2	[0.3567788973539774, 2.006570000819202]	['O' 'G' 'O' 'E']	['D' 'P' 'V' 'G']
96	8	23	131	20	short	switch	1	0	1	2	[0.882993364463013, 2.037494879986893]	['P' 'V' 'O' 'G']	['D' 'O' 'G' 'V']
96	8	24	12	20	short	maint	1	1	1	2	[0.5193495535348571, 2.2055541902187272]	['O' 'P' 'O' 'D']	['E' 'G' 'V' 'P']
96	8	25	83	20	short	switch	1	0	0	3	[0.9044154993036781]	['V' 'O' 'E' 'D']	['D' 'G' 'V' 'O']
96	8	26	25	20	long	maint	0	1	1	3	[2.628303432456787]	['D' 'O' 'V' 'E']	['V' 'E' 'D' 'O']
96	8	27	88	20	short	switch	0	1	1	3	[0.5721880888015074]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
96	8	28	115	20	long	switch	2	0	0	2	[0.37369542066027694, 1.6718030638158434]	['O' 'P' 'O' 'E']	['G' 'V' 'E' 'D']
96	8	29	157	20	long	switch	1	0	0	3	[2.542451052674695]	['D' 'G' 'P' 'O']	['O' 'P' 'V' 'D']
96	8	30	88	10	short	switch	0	1	1	3	[0.7159580568526258]	['P' 'V' 'O' 'G']	['O' 'G' 'P' 'E']
96	8	31	38	20	long	maint	1	0	1	2	[1.070754485131482, 2.2701073154747275]	['D' 'G' 'P' 'O']	['P' 'O' 'G' 'E']
96	9	0	51	20	short	maint	1	0	0	3	[2.169058736790366]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
96	9	1	74	10	long	maint	1	0	0	3	[2.0558450069632177]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
96	9	2	121	20	short	switch	1	0	0	3	[0.4159662488735971]	['O' 'E' 'P' 'V']	['D' 'P' 'V' 'O']
96	9	3	123	10	short	switch	2	0	0	2	[0.8728762185631198, 3.0831653969034165]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
96	9	4	45	20	short	maint	1	0	0	3	[0.9065044646514298]	['D' 'O' 'V' 'E']	['P' 'E' 'G' 'O']
96	9	5	123	20	short	switch	2	0	0	2	[0.9645449332350293, 2.720463668386991]	['V' 'O' 'E' 'O']	['E' 'G' 'V' 'D']
96	9	6	74	20	long	maint	0	1	1	3	[2.682043090030311]	['E' 'D' 'O' 'V']	['G' 'O' 'V' 'D']
96	9	7	60	20	long	maint	1	0	0	3	[0.730457933972311]	['O' 'V' 'P' 'D']	['D' 'G' 'V' 'O']
96	9	8	51	10	short	maint	1	0	1	2	[0.8663226017858605, 2.1621364790693867]	['P' 'D' 'O' 'E']	['O' 'V' 'E' 'P']
96	9	9	1	10	short	maint	0	1	1	3	[1.9517244204145165]	['O' 'V' 'P' 'E']	['P' 'D' 'E' 'O']
96	9	10	14	10	short	maint	2	0	0	2	[0.8476447939706726, 2.134242647661178]	['O' 'P' 'O' 'G']	['G' 'E' 'P' 'V']
96	9	11	113	20	long	switch	2	0	0	2	[0.6016384041943148, 1.9229704268042926]	['O' 'D' 'O' 'P']	['E' 'V' 'P' 'D']
